CustomerName,Class,Long,Latt,Gallons
3600-1-10 CHASE SPECIALTY               ,SPECIALTY PRODUCTS            ,-79.86744,40.518701,4985
3600-1-10 CHASE SPECIALTY               ,RESINS                        ,-79.86744,40.518701,2290
3600-1-10 CHASE SPECIALTY               ,KENSOL DISTILLATES HT         ,-79.86744,40.518701,330
3600-5-10 ORLANDO INT. AIRPORT          ,All,-81.30353,28.425221,26280
3600-5-10 ORLANDO INT. AIRPORT          ,SPECIALTY PRODUCTS            ,-81.30353,28.425221,26280
3600-6-10 NAVY AIR STATION BASE         ,SPECIALTY PRODUCTS            ,-119.80349,36.312075,11088
3600-6-10 NAVY AIR STATION BASE         ,All,-119.80349,36.312075,11088
3600-7-10 SAN PATRICIO WATER DISTRICT   ,WAXES                         ,-97.59288,27.955312,34971
3600-7-10 SAN PATRICIO WATER DISTRICT   ,All,-97.59288,27.955312,34971
3610-2-10 RUSSELL STANDARD              ,All,-80.2364,41.234591,72024
3610-2-10 RUSSELL STANDARD              ,KENSOL NAPHTHAS               ,-80.2364,41.234591,72024
3610-3-10 RUSSELL STANDARD              ,All,-81.46278,41.073606,77374
3610-3-10 RUSSELL STANDARD              ,KENSOL NAPHTHAS               ,-81.46278,41.073606,72028
3610-3-10 RUSSELL STANDARD              ,RESINS                        ,-81.46278,41.073606,5346
3703-1-10 SANDBURG OIL                  ,All,-78.42744,42.076574,24454
3703-1-10 SANDBURG OIL                  ,SPECIALTY PRODUCTS            ,-78.42744,42.076574,17116
3703-1-10 SANDBURG OIL                  ,KENDEX 0150 HT                ,-78.42744,42.076574,3179
3703-1-10 SANDBURG OIL                  ,KENSOL NAPHTHAS               ,-78.42744,42.076574,2600
3703-1-10 SANDBURG OIL                  ,BASE OILS                     ,-78.42744,42.076574,1559
371-701-10 MISSISSAUGA SOUTH PLANT       ,All,-79.6063,43.5146,32007
371-701-10 MISSISSAUGA SOUTH PLANT       ,KENSOL DISTILLATES HT         ,-79.6063,43.5146,32007
3737-1-10 SEABOARD ASPHALT              ,KENSOL NAPHTHAS               ,-76.62118,39.295306,194265
3737-1-10 SEABOARD ASPHALT              ,All,-76.62118,39.295306,194265
3750-9-10 SPECCHEM                      ,All,-96.35096,33.171899,84438
3750-9-10 SPECCHEM                      ,WAXES                         ,-96.35096,33.171899,84438
3761-1-10 SEL-LO OIL INC.               ,All,-78.40082,40.526319,7595
3761-1-10 SEL-LO OIL INC.               ,FUEL OIL                      ,-78.40082,40.526319,7595
3766-1-10 SENEX EXPLOSIVES              ,All,-80.1656,40.347826,36038
3766-1-10 SENEX EXPLOSIVES              ,KENSOL DISTILLATES HT         ,-80.1656,40.347826,36038
3770-1-10 PENNSTAR LLC                  ,All,-75.48697,40.693818,1243788
3770-1-10 PENNSTAR LLC                  ,KENDEX 0150 HT                ,-75.48697,40.693818,1171047
3770-1-10 PENNSTAR LLC                  ,BASE OILS                     ,-75.48697,40.693818,45506
3770-1-10 PENNSTAR LLC                  ,KENDEX 0847/H                 ,-75.48697,40.693818,27235
3770-801-10 PENNSTAR                      ,All,-75.48697,40.693818,3319469
3770-801-10 PENNSTAR                      ,KENDEX 0150 HT                ,-75.48697,40.693818,3319469
3773-1-10 SERVICE GARAGE LLC            ,FUEL OIL                      ,-77.79678,41.351129,817982
3773-1-10 SERVICE GARAGE LLC            ,All,-77.79678,41.351129,817982
3777-901-10 SHANGHAI ZIJIANG INTERNATIONAL,All,103.9754333,36.55308533,8308
3777-901-10 SHANGHAI ZIJIANG INTERNATIONAL,SPECIALTY PRODUCTS            ,103.9754333,36.55308533,8308
3778-901-10 SC REBTIC SRL                 ,All,48.87083054,38.26306152,184
3778-901-10 SC REBTIC SRL                 ,OCTG                          ,48.87083054,38.26306152,184
"3785-1-10 S AND S TERMINAL, INC         ",All,-80.72596,40.211142,31520
"3785-1-10 S AND S TERMINAL, INC         ",SPECIALTY PRODUCTS            ,-80.72596,40.211142,31520
3795-902-10 SHIMA AMERICA CORPORATION     ,SPECIALTY PRODUCTS            ,103.8205338,1.321995974,3330
3795-902-10 SHIMA AMERICA CORPORATION     ,All,103.8205338,1.321995974,3330
3810-1-10 SHORTS OIL COMPANY            ,All,-77.94686,42.094855,14419385
3810-1-10 SHORTS OIL COMPANY            ,GASOLINE                      ,-77.94686,42.094855,9863441
3810-1-10 SHORTS OIL COMPANY            ,FUEL OIL                      ,-77.94686,42.094855,4541678
3810-1-10 SHORTS OIL COMPANY            ,KENSOL NAPHTHAS               ,-77.94686,42.094855,14266
"3824-901-10 SINAR RAFLESIA SELATAN, PT    ",All,115.4189987,-1.248088956,416
"3824-901-10 SINAR RAFLESIA SELATAN, PT    ",RESINS                        ,115.4189987,-1.248088956,416
3825-1-10 SIMONIZ USA INC.              ,KENSOL DISTILLATES HT         ,-72.43669,41.771265,140261
3825-1-10 SIMONIZ USA INC.              ,All,-72.43669,41.771265,140261
"3826-1-10 SLICK DRILLING FLUIDS, LLC    ",All,-80.42691,39.106153,67813
"3826-1-10 SLICK DRILLING FLUIDS, LLC    ",KENSOL DISTILLATES HT         ,-80.42691,39.106153,67813
"3834-801-10 SMITTY'S SUPPLY, INC.         ",KENDEX 0847/H                 ,-90.51064,30.769493,143739
"3834-801-10 SMITTY'S SUPPLY, INC.         ",All,-90.51064,30.769493,143739
3835-4-10 SNEDEKER ENERGY               ,KENSOL NAPHTHAS               ,-77.5774,40.595359,110
3835-4-10 SNEDEKER ENERGY               ,All,-77.5774,40.595359,110
3837-2-10 SLURRY PAVERS INC.            ,All,-76.22905,36.687543,102053
3837-2-10 SLURRY PAVERS INC.            ,KENSOL NAPHTHAS               ,-76.22905,36.687543,102053
"3862-1-10 SONBYRNE SALES, INC.          ",All,NULL,NULL,365342
"3862-1-10 SONBYRNE SALES, INC.          ",GASOLINE                      ,NULL,NULL,365342
3865-42-10 SONNEBORN                     ,All,-79.75423,41.028275,4000260
3865-42-10 SONNEBORN                     ,BASE OILS                     ,-79.75423,41.028275,1990807
3865-42-10 SONNEBORN                     ,KENSOL DISTILLATES HT         ,-79.75423,41.028275,1974644
3865-42-10 SONNEBORN                     ,KENDEX 0847/H                 ,-79.75423,41.028275,34809
3865-842-10 SONNEBORN INC.                ,All,-79.75423,41.028275,2430932
3865-842-10 SONNEBORN INC.                ,IN PROCESS-BASE OILS          ,-79.75423,41.028275,2015545
3865-842-10 SONNEBORN INC.                ,WAXES                         ,-79.75423,41.028275,415387
3866-1-10 SONNEBORN                     ,All,-79.75423,41.028275,4343237
3866-1-10 SONNEBORN                     ,IN PROCESS-REF                ,-79.75423,41.028275,4343237
3883-2-10 SYNRAY CORPORATION            ,KENSOL NAPHTHAS               ,-74.2908,40.674652,21039
3883-2-10 SYNRAY CORPORATION            ,All,-74.2908,40.674652,21039
3885-1-10 SOUTHERN SPECIALTY AND SUPPLY ,All,-90.7475,29.593377,186
3885-1-10 SOUTHERN SPECIALTY AND SUPPLY ,OCTG                          ,-90.7475,29.593377,186
3887-1-10 SOUTHWESTERN ENERGY COMPANY   ,All,-80.20977,40.565367,370020
3887-1-10 SOUTHWESTERN ENERGY COMPANY   ,KENSOL DISTILLATES HT         ,-80.20977,40.565367,370020
3887-3-10 SOUTHWESTERN ENERGY COMPANY   ,All,-80.34348,39.281289,1999578
3887-3-10 SOUTHWESTERN ENERGY COMPANY   ,KENSOL DISTILLATES HT         ,-80.34348,39.281289,1999578
"390-16-10 NEXEO SOLUTIONS, LLC.         ",All,-78.8631,43.001907,660
"390-16-10 NEXEO SOLUTIONS, LLC.         ",KENSOL DISTILLATES HT         ,-78.8631,43.001907,660
3908-1-10 SPECIALTY GRANULES            ,All,-77.47038,39.736626,51772
3908-1-10 SPECIALTY GRANULES            ,KENDEX 0150 HT                ,-77.47038,39.736626,51772
392-1-10 ASHEVILLE OIL COMPANY INC.    ,KENSOL NAPHTHAS               ,-82.502644,35.50042,880
392-1-10 ASHEVILLE OIL COMPANY INC.    ,All,-82.502644,35.50042,880
3923-1-10 SPIRIT ASPHALT INC            ,All,-90.37005,38.7785,74970
3923-1-10 SPIRIT ASPHALT INC            ,SPECIALTY PRODUCTS            ,-90.37005,38.7785,55308
3923-1-10 SPIRIT ASPHALT INC            ,#6 FUEL OIL                   ,-90.37005,38.7785,19662
394-1-10 ASBURY LOUISIANA              ,All,-93.41221,30.44431,2178
394-1-10 ASBURY LOUISIANA              ,KENSOL NAPHTHAS               ,-93.41221,30.44431,1762
394-1-10 ASBURY LOUISIANA              ,IN PROCESS-BASE OILS          ,-93.41221,30.44431,416
3970-1-10 STIRLING LUBRICANTS INC.      ,All,-77.58962,43.149863,39334
3970-1-10 STIRLING LUBRICANTS INC.      ,KENSOL DISTILLATES HT         ,-77.58962,43.149863,26409
3970-1-10 STIRLING LUBRICANTS INC.      ,KENSOL NAPHTHAS               ,-77.58962,43.149863,8520
3970-1-10 STIRLING LUBRICANTS INC.      ,KENDEX 0847/H                 ,-77.58962,43.149863,3406
3970-1-10 STIRLING LUBRICANTS INC.      ,KENDEX 0150 HT                ,-77.58962,43.149863,999
"397-1-10 ASPHALT CUTBACKS, INC         ",KENSOL NAPHTHAS               ,-87.46084,41.639735,204427
"397-1-10 ASPHALT CUTBACKS, INC         ",All,-87.46084,41.639735,204427
3987-2-10 STONER INC.                   ,All,-76.3155,40.072246,1540
3987-2-10 STONER INC.                   ,KENSOL DISTILLATES HT         ,-76.3155,40.072246,1540
3995-1-10 PETROCHOICE LUBRICATION       ,BASE OILS                     ,-84.3152,39.344258,196334
3995-1-10 PETROCHOICE LUBRICATION       ,All,-84.3152,39.344258,196334
4000-1-10 SUIT-KOTE CORPORATION         ,SPECIALTY PRODUCTS            ,-76.19217,42.591109,11527
4000-1-10 SUIT-KOTE CORPORATION         ,All,-76.19217,42.591109,11527
4000-2-10 SUIT KOTE MEADVILLE           ,All,-80.15214,41.637502,107595
4000-2-10 SUIT KOTE MEADVILLE           ,KENSOL DISTILLATES HT         ,-80.15214,41.637502,107595
4000-3-10 SUIT-KOTE CORPORATION         ,KENSOL DISTILLATES HT         ,-79.24459,42.09179,22950
4000-3-10 SUIT-KOTE CORPORATION         ,All,-79.24459,42.09179,22950
4000-801-10 SUIT-KOTE TERMINAL            ,SPECIALTY PRODUCTS            ,-76.19217,42.591109,108712
4000-801-10 SUIT-KOTE TERMINAL            ,All,-76.19217,42.591109,108712
4002-1-10 KLUBER LUBRICATION            ,RESINS                        ,-95.20749,32.292394,5200
4002-1-10 KLUBER LUBRICATION            ,All,-95.20749,32.292394,5200
4002-2-10 KLUBER LUBRICATION NA LP      ,All,-71.38205,42.880481,4941
4002-2-10 KLUBER LUBRICATION NA LP      ,BASE OILS                     ,-71.38205,42.880481,3282
4002-2-10 KLUBER LUBRICATION NA LP      ,KENDEX 0150 HT                ,-71.38205,42.880481,1659
"4005-1-10 SUMMIT LUBRICANTS, INC.       ",All,-78.19279,42.996507,395217
"4005-1-10 SUMMIT LUBRICANTS, INC.       ",KENDEX 0847/H                 ,-78.19279,42.996507,395217
4009-1-10 SUN CHEMICAL                  ,All,-87.47617,36.866845,6233
4009-1-10 SUN CHEMICAL                  ,BASE OILS                     ,-87.47617,36.866845,6233
4009-2-10 SUN CHEMICAL                  ,All,-84.45707,39.228859,20255
4009-2-10 SUN CHEMICAL                  ,BASE OILS                     ,-84.45707,39.228859,20255
4060-2-10 SWEENEY SERVICES              ,All,-82.00492,39.949377,80933
4060-2-10 SWEENEY SERVICES              ,KENSOL NAPHTHAS               ,-82.00492,39.949377,80933
4065-4-10 SWT GROUP                     ,KENSOL NAPHTHAS               ,-79.89008,40.350519,574306
4065-4-10 SWT GROUP                     ,All,-79.89008,40.350519,574306
4065-701-10 SWT GROUP                     ,All,-83.0171,42.3251,34287
4065-701-10 SWT GROUP                     ,BASE OILS                     ,-83.0171,42.3251,26021
4065-701-10 SWT GROUP                     ,WAXES                         ,-83.0171,42.3251,8266
4081-1-10 SYN-TECH LTD                  ,All,-88.00222,41.931573,208
4081-1-10 SYN-TECH LTD                  ,RESINS                        ,-88.00222,41.931573,208
4090-2-10 MILESBURG TRAVEL CENTER       ,FUEL OIL                      ,-77.7892,40.942533,347562
4090-2-10 MILESBURG TRAVEL CENTER       ,All,-77.7892,40.942533,347562
4090-6-10 TA  LAMAR                     ,FUEL OIL                      ,-77.53613,41.010409,119931
4090-6-10 TA  LAMAR                     ,All,-77.53613,41.010409,119931
4105-1-10 TANNIN CORP.                  ,All,-70.96146,42.534045,209
4105-1-10 TANNIN CORP.                  ,RESINS                        ,-70.96146,42.534045,209
411-1-10 ATOM                          ,All,134.5041199,-25.58524132,186
411-1-10 ATOM                          ,OCTG                          ,134.5041199,-25.58524132,186
4124-901-10 BOLLORE LOGISTICS HOUSTON     ,All,2.338262081,46.63727951,83
4124-901-10 BOLLORE LOGISTICS HOUSTON     ,OCTG                          ,2.338262081,46.63727951,83
4126-1-10 FASTCO FREIGHT FORWARDING     ,All,-99.53371,27.648832,208
4126-1-10 FASTCO FREIGHT FORWARDING     ,RESINS                        ,-99.53371,27.648832,208
413-1-10 AVION MANUFACTURING COMPANY   ,All,-81.82836,41.244051,2444
413-1-10 AVION MANUFACTURING COMPANY   ,RESINS                        ,-81.82836,41.244051,2444
4131-901-10 TENARIS GLOBAL SVC NIGERIA    ,OCTG                          ,8.077880859,9.559505463,106
4131-901-10 TENARIS GLOBAL SVC NIGERIA    ,All,8.077880859,9.559505463,106
4133-1-10 MR01 - MRO - ENERGY           ,OCTG                          ,-89.91767,35.925991,40
4133-1-10 MR01 - MRO - ENERGY           ,All,-89.91767,35.925991,40
4133-5-10 TENARIS BAY CITY              ,OCTG                          ,-95.9357,28.945269,1639
4133-5-10 TENARIS BAY CITY              ,All,-95.9357,28.945269,1639
4133-7-10 0001 - MRO CONROE             ,All,-95.45085,30.313308,82
4133-7-10 0001 - MRO CONROE             ,OCTG                          ,-95.45085,30.313308,82
4136-901-10 TERPEL COMERCIAL DEL PERU SRL ,All,-74.42211914,-9.212532997,8325
4136-901-10 TERPEL COMERCIAL DEL PERU SRL ,RESINS                        ,-74.42211914,-9.212532997,8325
4142-1-10 EQT                           ,All,-80.20977,40.565367,663180
4142-1-10 EQT                           ,KENSOL DISTILLATES HT         ,-80.20977,40.565367,663180
4142-2-10 EQT                           ,All,-80.66843,40.621521,63000
4142-2-10 EQT                           ,KENSOL DISTILLATES HT         ,-80.66843,40.621521,63000
4142-3-10 EQT                           ,All,-80.34348,39.281289,284760
4142-3-10 EQT                           ,KENSOL DISTILLATES HT         ,-80.34348,39.281289,284760
4145-901-10 TIMKEN UWC LLC                ,All,103.7539825,63.12518692,880
4145-901-10 TIMKEN UWC LLC                ,KENSOL DISTILLATES HT         ,103.7539825,63.12518692,880
4150-703-10 TRC DIRECT                    ,All,-79.5919,43.7886,32402
4150-703-10 TRC DIRECT                    ,KENSOL NAPHTHAS               ,-79.5919,43.7886,20759
4150-703-10 TRC DIRECT                    ,KENDEX 0847/H                 ,-79.5919,43.7886,11643
"417-1-10 ATLAS INDUSTRIAL SUPPLY, INC  ",All,-95.39916,29.933367,42
"417-1-10 ATLAS INDUSTRIAL SUPPLY, INC  ",OCTG                          ,-95.39916,29.933367,42
4190-1-10 TIMKEN COMPANY                ,All,-81.12368,35.454565,64760
4190-1-10 TIMKEN COMPANY                ,KENSOL DISTILLATES HT         ,-81.12368,35.454565,64760
4190-13-10 TIMKEN COMPANY                ,All,-81.77945,41.378051,330
4190-13-10 TIMKEN COMPANY                ,KENSOL DISTILLATES HT         ,-81.77945,41.378051,330
4190-15-10 THE TIMKEN COMPANY            ,All,-83.97413,35.973731,2200
4190-15-10 THE TIMKEN COMPANY            ,KENSOL DISTILLATES HT         ,-83.97413,35.973731,2200
4190-5-10 GAFFNEY BEARING PLANT         ,All,-81.69232,35.10425,12789
4190-5-10 GAFFNEY BEARING PLANT         ,KENSOL DISTILLATES HT         ,-81.69232,35.10425,12789
4193-4-10 THOMPSON CHEMICAL CO          ,BASE OILS                     ,-88.28132,42.662671,63478
4193-4-10 THOMPSON CHEMICAL CO          ,All,-88.28132,42.662671,63478
"4199-1-10 TOMLIN SCIENTIFIC, INC.       ",All,-118.00969,33.841014,2288
"4199-1-10 TOMLIN SCIENTIFIC, INC.       ",RESINS                        ,-118.00969,33.841014,2288
4202-901-10 TMK GULF INTERNATIONAL PIPE   ,All,56.1579628,20.56662178,981
4202-901-10 TMK GULF INTERNATIONAL PIPE   ,OCTG                          ,56.1579628,20.56662178,981
4203-901-10 TIGER FLUIDS AUSTRAILA PTY LTD,All,134.5041199,-25.58524132,744
4203-901-10 TIGER FLUIDS AUSTRAILA PTY LTD,OCTG                          ,134.5041199,-25.58524132,744
4222-1-10 TOWNSEND GAS & OIL INC.       ,All,-79.14264,40.529621,174919
4222-1-10 TOWNSEND GAS & OIL INC.       ,FUEL OIL                      ,-79.14264,40.529621,174699
4222-1-10 TOWNSEND GAS & OIL INC.       ,KENSOL NAPHTHAS               ,-79.14264,40.529621,220
4250-1-10 TRIANGLE GASOLINE CO          ,All,-79.9113,40.877664,4099
4250-1-10 TRIANGLE GASOLINE CO          ,KENSOL NAPHTHAS               ,-79.9113,40.877664,3225
4250-1-10 TRIANGLE GASOLINE CO          ,FUEL OIL                      ,-79.9113,40.877664,654
4250-1-10 TRIANGLE GASOLINE CO          ,BASE OILS                     ,-79.9113,40.877664,220
"4266-901-10 TUBOS DE ACERO DE MEXICO, S.A.",All,-102.6334,23.90909386,7077
"4266-901-10 TUBOS DE ACERO DE MEXICO, S.A.",OCTG                          ,-102.6334,23.90909386,7077
4270-1-10 TULCO OILS CORPORATION        ,All,-95.91129,36.180144,6107
4270-1-10 TULCO OILS CORPORATION        ,SPECIALTY PRODUCTS            ,-95.91129,36.180144,6107
4274-2-10 CROWLEY LOGISTICS INC.        ,All,-95.34152,29.944922,52
4274-2-10 CROWLEY LOGISTICS INC.        ,OCTG                          ,-95.34152,29.944922,52
4276-801-10 OILS UNLIMITED                ,KENDEX 0847/H                 ,-96.03435,36.160341,23887
4276-801-10 OILS UNLIMITED                ,All,-96.03435,36.160341,23887
4278-701-10 VAL-D'OR MILL                 ,All,-77.7833,48.1068,152997
4278-701-10 VAL-D'OR MILL                 ,WAXES                         ,-77.7833,48.1068,152997
4278-702-10 MONT-LAURIER MILL             ,All,-75.4972,46.5442,195973
4278-702-10 MONT-LAURIER MILL             ,WAXES                         ,-75.4972,46.5442,195973
4278-703-10 DIVISION SAYABEC              ,WAXES                         ,-66.8158,49.0226,502623
4278-703-10 DIVISION SAYABEC              ,All,-66.8158,49.0226,502623
4280-1-10 TRUCK WORLD OIL PRODUCTS      ,FUEL OIL                      ,-80.57733,41.166743,21722
4280-1-10 TRUCK WORLD OIL PRODUCTS      ,All,-80.57733,41.166743,21722
4283-1-10 UNITED ASPHALT/CANTS-MIRA.MOP ,All,-74.9365,39.779582,215338
4283-1-10 UNITED ASPHALT/CANTS-MIRA.MOP ,KENSOL NAPHTHAS               ,-74.9365,39.779582,213825
4283-1-10 UNITED ASPHALT/CANTS-MIRA.MOP ,BASE OILS                     ,-74.9365,39.779582,1929
4283-1-10 UNITED ASPHALT/CANTS-MIRA.MOP ,SPECIALTY PRODUCTS            ,-74.9365,39.779582,-416
4285-2-10 UNITED REFINING COMPANY INC   ,All,-79.15521,41.853225,456808
4285-2-10 UNITED REFINING COMPANY INC   ,IN PROCESS-REF                ,-79.15521,41.853225,442485
4285-2-10 UNITED REFINING COMPANY INC   ,SPECIALTY PRODUCTS            ,-79.15521,41.853225,14323
4290-1-10 UNITED REFINING               ,All,-79.15521,41.853225,10723123
4290-1-10 UNITED REFINING               ,GASOLINE                      ,-79.15521,41.853225,10708948
4290-1-10 UNITED REFINING               ,FUEL OIL                      ,-79.15521,41.853225,14175
4300-1-10 U-C COATINGS CORP.            ,All,-78.83741,42.941407,224649
4300-1-10 U-C COATINGS CORP.            ,WAXES                         ,-78.83741,42.941407,224649
"4310-7-10 DYNO NOBEL, INC.              ",KENSOL DISTILLATES HT         ,-82.52181,28.632101,31772
"4310-7-10 DYNO NOBEL, INC.              ",All,-82.52181,28.632101,31772
4320-11-10 U S STEEL                     ,All,-86.91684,33.476908,744
4320-11-10 U S STEEL                     ,OCTG                          ,-86.91684,33.476908,744
4320-3-10 A.K. STEEL                    ,All,-84.575746,39.440956,134042
4320-3-10 A.K. STEEL                    ,KENSOL DISTILLATES HT         ,-84.575746,39.440956,134042
4320-9-10 QUAKER CHEMICAL CORPORATION   ,All,-84.09306,39.74035,36066
4320-9-10 QUAKER CHEMICAL CORPORATION   ,KENDEX 0847/H                 ,-84.09306,39.74035,29125
4320-9-10 QUAKER CHEMICAL CORPORATION   ,SPECIALTY PRODUCTS            ,-84.09306,39.74035,5841
4320-9-10 QUAKER CHEMICAL CORPORATION   ,KENSOL DISTILLATES HT         ,-84.09306,39.74035,1100
4340-1-10 UNITED OIL COMPANY            ,KENSOL DISTILLATES HT         ,-80.02604,40.455919,12362
4340-1-10 UNITED OIL COMPANY            ,All,-80.02604,40.455919,12362
4350-1-10 UNIVERSAL OIL                 ,RESINS                        ,-79.95766,40.631011,416
4350-1-10 UNIVERSAL OIL                 ,RESINS                        ,-81.70125,41.484688,416
4350-1-10 UNIVERSAL OIL                 ,All,-79.95766,40.631011,416
4350-1-10 UNIVERSAL OIL                 ,All,-81.70125,41.484688,416
4351-901-10 UNIVERSAL SUPPLIES LTD        ,OCTG                          ,-2.212512016,54.56088638,204
4351-901-10 UNIVERSAL SUPPLIES LTD        ,All,-2.212512016,54.56088638,204
4360-4-10 U.S. LUBRICANTS - ROCKFORD    ,All,-89.12574,42.292221,416
4360-4-10 U.S. LUBRICANTS - ROCKFORD    ,SPECIALTY PRODUCTS            ,-89.12574,42.292221,416
4362-1-10 URRARO OIL COMPANY            ,All,-80.23526,42.035523,22543
4362-1-10 URRARO OIL COMPANY            ,FUEL OIL                      ,-80.23526,42.035523,22543
4375-904-10 USOCORE                       ,All,4.641501904,50.64896393,21010
4375-904-10 USOCORE                       ,RESINS                        ,4.641501904,50.64896393,21010
4381-901-10 VALLOUREC SOL. TUBULARES DO   ,OCTG                          ,-52.97311783,-10.81045246,1108
4381-901-10 VALLOUREC SOL. TUBULARES DO   ,All,-52.97311783,-10.81045246,1108
4381-903-10 VALLOUREC SOL. TUBULARES DO   ,All,-52.97311783,-10.81045246,479
4381-903-10 VALLOUREC SOL. TUBULARES DO   ,OCTG                          ,-52.97311783,-10.81045246,479
4382-1-10 VALLEY FARM MARKET            ,All,-78.42919,41.283012,308989
4382-1-10 VALLEY FARM MARKET            ,GASOLINE                      ,-78.42919,41.283012,161171
4382-1-10 VALLEY FARM MARKET            ,FUEL OIL                      ,-78.42919,41.283012,147818
4390-902-10 VALLOUREC TRANSPORTE SERV     ,All,-52.97311783,-10.81045246,399
4390-902-10 VALLOUREC TRANSPORTE SERV     ,OCTG                          ,-52.97311783,-10.81045246,399
"4394-901-10 VALLOUREC OIL AND GAS MEXICO, ",OCTG                          ,-102.6334,23.90909386,1488
"4394-901-10 VALLOUREC OIL AND GAS MEXICO, ",All,-102.6334,23.90909386,1488
4410-1-10 VESTAL ASPHALT INC.           ,All,-76.02837,42.075874,14450
4410-1-10 VESTAL ASPHALT INC.           ,KENSOL NAPHTHAS               ,-76.02837,42.075874,14450
4425-2-10 PENTAGON FREIGHT SERVICES     ,All,-95.41273,30.008745,5318
4425-2-10 PENTAGON FREIGHT SERVICES     ,OCTG                          ,-95.41273,30.008745,5318
"4426-901-10 ""VOLZHSKY PIPE PLANT"" JSC     ",All,103.7539825,63.12518692,8514
"4426-901-10 ""VOLZHSKY PIPE PLANT"" JSC     ",OCTG                          ,103.7539825,63.12518692,8514
4450-1-10 HOUGHTON                      ,All,-81.854005,41.316784,1008562
4450-1-10 HOUGHTON                      ,KENDEX 0150 HT                ,-81.854005,41.316784,763888
4450-1-10 HOUGHTON                      ,BASE OILS                     ,-81.854005,41.316784,172051
4450-1-10 HOUGHTON                      ,KENSOL DISTILLATES HT         ,-81.854005,41.316784,70127
4450-1-10 HOUGHTON                      ,SPECIALTY PRODUCTS            ,-81.854005,41.316784,2496
4465-1-10 WARREN UNILUBE GREASE PLANT   ,RESINS                        ,-90.17636,35.150009,417
4465-1-10 WARREN UNILUBE GREASE PLANT   ,All,-90.17636,35.150009,417
4470-2-10 WEST PENN OIL                 ,All,-79.15521,41.853225,614149
4470-2-10 WEST PENN OIL                 ,KENDEX 0150 HT                ,-79.15521,41.853225,501676
4470-2-10 WEST PENN OIL                 ,KENSOL NAPHTHAS               ,-79.15521,41.853225,112473
"4480-1-10 RICHARDS APEX, INC.           ",All,-75.22311,40.026626,72870
"4480-1-10 RICHARDS APEX, INC.           ",KENDEX 0847/H                 ,-75.22311,40.026626,37351
"4480-1-10 RICHARDS APEX, INC.           ",BASE OILS                     ,-75.22311,40.026626,18136
"4480-1-10 RICHARDS APEX, INC.           ",KENSOL DISTILLATES HT         ,-75.22311,40.026626,17383
4485-1-10 WHEELING LINEN SERVICE        ,All,-80.6868,40.071472,6131
4485-1-10 WHEELING LINEN SERVICE        ,#6 FUEL OIL                   ,-80.6868,40.071472,6131
4488-1-10 WILTROUT OIL                  ,FUEL OIL                      ,-80.06125,40.898789,491102
4488-1-10 WILTROUT OIL                  ,All,-80.06125,40.898789,491102
4490-1-10 WHITMORE MANUFACTURING CO.    ,RESINS                        ,-96.45446,32.93382,48613
4490-1-10 WHITMORE MANUFACTURING CO.    ,All,-80.44364,40.802863,48613
4490-1-10 WHITMORE MANUFACTURING CO.    ,RESINS                        ,-80.44364,40.802863,48613
4490-1-10 WHITMORE MANUFACTURING CO.    ,All,-96.45446,32.93382,48613
4491-2-10 WORLD HDD                     ,OCTG                          ,-97.92382,38.034292,155
4491-2-10 WORLD HDD                     ,All,-97.92382,38.034292,155
"4491-3-10 DELEX AIR CARGO, LLC          ",OCTG                          ,-73.79567,40.650519,52
"4491-3-10 DELEX AIR CARGO, LLC          ",All,-73.79567,40.650519,52
4509-701-10 LANXESS CANADA CO./CIE        ,All,-79.2021,43.7385,80042
4509-701-10 LANXESS CANADA CO./CIE        ,KENDEX 0847/H                 ,-79.2021,43.7385,77962
4509-701-10 LANXESS CANADA CO./CIE        ,RESINS                        ,-79.2021,43.7385,2080
4514-1-10 WOLF'S RUN TRANSPORT          ,All,-79.09002,42.573552,10730452
4514-1-10 WOLF'S RUN TRANSPORT          ,GASOLINE                      ,-79.09002,42.573552,7979193
4514-1-10 WOLF'S RUN TRANSPORT          ,FUEL OIL                      ,-79.09002,42.573552,2751259
4522-3-10 XTO ENERGY                    ,All,-80.34348,39.281289,12600
4522-3-10 XTO ENERGY                    ,KENSOL DISTILLATES HT         ,-80.34348,39.281289,12600
4523-1-10 WORLD WIDE PARTS & EQUIPMENT  ,All,-95.26018,29.620881,2272
4523-1-10 WORLD WIDE PARTS & EQUIPMENT  ,OCTG                          ,-95.26018,29.620881,2272
4540-1-10 PIONEER ASPHALT               ,All,-87.65984,38.738226,0
4540-1-10 PIONEER ASPHALT               ,KENSOL NAPHTHAS               ,-87.65984,38.738226,0
4540-2-10 ZIEGLER CHEMICAL & MINERAL CO.,All,-74.46094,40.555355,370635
4540-2-10 ZIEGLER CHEMICAL & MINERAL CO.,KENSOL NAPHTHAS               ,-74.46094,40.555355,329525
4540-2-10 ZIEGLER CHEMICAL & MINERAL CO.,IN PROCESS-BASE OILS          ,-74.46094,40.555355,38169
4540-2-10 ZIEGLER CHEMICAL & MINERAL CO.,SPECIALTY PRODUCTS            ,-74.46094,40.555355,2941
4545-1-10 YUSHIRO MANUFACTURING         ,KENSOL DISTILLATES HT         ,-85.77208,39.523797,143367
